simulation_number,team_name,wins,losses,npi_rank,got_auto_bid,got_at_large,made_tournament,made_top_4,made_top_8,made_top_16
3,Benedictine IL,15,12,49.64900772661314,False,False,False,False,False,False
3,Berea,14,12,52.0060564587908,False,False,False,False,False,False
3,Berry,18,8,53.48261880386508,False,False,False,False,False,False
3,Bethany Luth,11,15,46.33300232186958,False,False,False,False,False,False
3,Bethany WV,12,13,47.71250570533409,False,False,False,False,False,False
3,Bethel,22,5,61.64786574834824,False,True,True,False,False,False
3,Blackburn,1,21,32.41042435615545,False,False,False,False,False,False
3,Bluffton,10,15,48.34403238816153,False,False,False,False,False,False
3,Bowdoin,27,0,68.53129243519295,True,False,True,True,True,True
3,Brandeis,12,13,54.78532094816463,False,False,False,False,False,False
3,Brevard,16,6,51.84708834988849,False,False,False,False,False,False
3,Bridgewater MA,17,6,57.5391576253177,False,False,False,False,False,False
3,Bridgewater (VA),21,5,57.16421460811351,False,False,False,False,False,False
3,Brockport St.,25,3,59.324708799201694,True,False,True,False,False,False
3,Brooklyn Col,16,12,48.94012066373115,False,False,False,False,False,False
3,Bryn Athyn,17,7,48.64115841826239,False,False,False,False,False,False
3,Bryn Mawr,6,18,44.43824170274797,False,False,False,False,False,False
3,Buena Vista,7,17,45.716533355555384,False,False,False,False,False,False
3,Buffalo St.,5,20,43.54374716434305,False,False,False,False,False,False
3,Cairn,1,21,33.440249680919784,False,False,False,False,False,False
3,Cal Lutheran,17,7,55.33878791740556,False,False,False,False,False,False
3,Caltech,7,13,47.39053426288068,False,False,False,False,False,False
3,Calvin,17,11,53.99244031343249,False,False,False,False,False,False
3,Capital,20,7,57.408372861513406,False,False,False,False,False,False
3,Carleton,3,22,43.01615134021097,False,False,False,False,False,False
3,Carnegie Mellon,19,5,61.209965791079334,False,True,True,False,False,False
3,Carroll,18,9,56.459509497339496,False,False,False,False,False,False
3,Carthage,17,9,55.77532960125959,False,False,False,False,False,False
3,Case Western,7,18,49.84805332469538,False,False,False,False,False,False
3,Castleton,7,18,45.28636244293617,False,False,False,False,False,False
3,Catholic,23,4,60.64137988762807,False,True,True,False,False,False
3,Cedar Crest,8,12,42.034195304588444,False,False,False,False,False,False
3,Centenary,2,22,39.55695695940285,False,False,False,False,False,False
3,Centenary NJ,14,11,48.86154857292659,False,False,False,False,False,False
3,Central IA,15,12,51.39705538239528,False,False,False,False,False,False
3,Centre,19,8,53.03226974580673,False,False,False,False,False,False
3,Chapman,14,12,52.08800399714252,True,False,True,False,False,False
3,Chatham,20,5,55.24947800526851,False,False,False,False,False,False
3,Chicago,15,10,56.57249067675652,False,False,False,False,False,False
3,Christopher Newport,24,1,61.38463448812052,True,False,True,False,False,False
3,City Col NY,1,18,35.58159144891374,False,False,False,False,False,False
3,Claremont-Mudd-Scripps,10,15,49.04953031891917,False,False,False,False,False,False
3,Clark MA,11,14,49.651182054397225,False,False,False,False,False,False
3,Clarkson,9,15,46.797891590354546,False,False,False,False,False,False
3,Coast Guard,16,10,53.81752162914495,False,False,False,False,False,False
3,Coe,20,7,56.17188759028604,False,False,False,False,False,False
3,Colby,14,11,56.62795373651754,False,False,False,False,False,False
3,Colby-Sawyer,9,16,45.038668292802456,False,False,False,False,False,False
3,TCNJ,21,6,56.068785713794405,False,False,False,False,False,False
3,Colorado Col,25,2,61.68990291322092,True,False,True,False,False,True
3,Concordia IL,5,19,42.59051564464697,False,False,False,False,False,False
3,Concordia Moorhead,15,10,55.39573619145639,False,False,False,False,False,False
3,Concordia TX,13,13,50.40624943732167,False,False,False,False,False,False
3,Concordia WI,13,12,50.10500832449685,False,False,False,False,False,False
3,Cornell IA,14,10,49.66818266615633,False,False,False,False,False,False
3,Cortland,24,3,59.707348707308626,True,False,True,False,False,False
3,Covenant,6,13,42.84279441725021,False,False,False,False,False,False
3,Crown MN,4,20,38.73835456578421,False,False,False,False,False,False
3,CT College,10,14,51.51728664051128,False,False,False,False,False,False
3,Curry,8,17,47.28799126049344,False,False,False,False,False,False
3,Dallas Univ,3,21,40.21893802554614,False,False,False,False,False,False
3,Dean,5,19,41.355533486676684,False,False,False,False,False,False
3,Delaware Val,3,22,41.44182612428318,False,False,False,False,False,False
3,Denison,15,11,52.58713960520227,False,False,False,False,False,False
3,DePauw,18,7,56.227354720249174,False,False,False,False,False,False
3,DeSales,15,11,51.304056612969596,False,False,False,False,False,False
3,Dickinson,15,13,55.332618310330325,False,False,False,False,False,False
3,Dominican IL,5,19,39.64687482184049,False,False,False,False,False,False
3,Drew,14,12,51.5548109375522,False,False,False,False,False,False
3,Dubuque,10,16,49.00285877462242,False,False,False,False,False,False
3,Eastern Connecticut,11,15,49.5903490499556,False,False,False,False,False,False
3,E Mennonite,10,14,48.17174916443904,False,False,False,False,False,False
3,East Texas Baptist,22,3,61.87701963277563,True,False,True,False,False,True
3,Earlham,5,18,44.649511762649176,False,False,False,False,False,False
3,Eastern Univ,1,23,40.95552238198381,False,False,False,False,False,False
3,Edgewood,14,11,49.971297885331666,False,False,False,False,False,False
3,Elizabethtown,23,4,61.295408861878535,False,True,True,False,False,False
3,Elmhurst,16,9,53.393528044955495,False,False,False,False,False,False
3,Elmira,12,14,48.10622580490872,False,False,False,False,False,False
3,Elms,10,17,46.62586456002099,False,False,False,False,False,False
3,Emerson,17,10,54.595107026339065,False,False,False,False,False,False
3,Emmanuel,14,13,50.47671849105673,False,False,False,False,False,False
3,Emory,16,9,57.71631338689337,False,False,False,False,False,False
3,Endicott,22,5,58.52763120457656,True,False,True,False,False,False
3,Eureka,16,11,48.73787260194008,False,False,False,False,False,False
3,Farmingdale,19,9,51.90311273815971,False,False,False,False,False,False
3,FDU Madison,7,18,44.61600119300743,False,False,False,False,False,False
3,Ferrum,14,13,50.91612252417911,False,False,False,False,False,False
3,Fitchburg St.,3,24,40.87149504502673,False,False,False,False,False,False
3,Fontbonne,3,18,39.26017384129685,False,False,False,False,False,False
3,Framingham St.,16,9,53.73460812310649,True,False,True,False,False,False
3,Franciscan OH,2,22,37.17462477316648,False,False,False,False,False,False
3,Frank & Marsh,15,10,54.54971742318216,False,False,False,False,False,False
3,Franklin,15,11,52.1171573624857,False,False,False,False,False,False
3,Gallaudet,18,10,51.049221838952974,True,False,True,False,False,False
3,Geneseo St.,21,7,56.00395518424273,False,False,False,False,False,False
3,Geneva,11,14,46.75758948429299,False,False,False,False,False,False
3,George Fox,17,7,55.994862211564715,False,False,False,False,False,False
3,Gettysburg,23,3,62.89765246608441,False,True,True,False,False,True
3,Gordon,9,16,47.452881821370404,False,False,False,False,False,False
3,Goucher,14,12,48.493801078218425,False,False,False,False,False,False
3,Greensboro,3,19,39.96481820949511,False,False,False,False,False,False
3,Greenville,11,14,47.5531674734063,False,False,False,False,False,False
3,Grinnell,17,8,51.70747862683669,False,False,False,False,False,False
3,Grove City,16,11,50.10603649419167,False,False,False,False,False,False
3,Guilford,15,11,52.79237172894678,False,False,False,False,False,False
3,Gustavus Adolphus,26,1,65.90215487797344,True,False,True,True,True,True
3,Gwynedd-Mercy,5,19,44.2584142813504,False,False,False,False,False,False
3,Hamilton,15,9,56.22736506618847,False,False,False,False,False,False
3,Hamline,19,8,55.64946905573711,False,False,False,False,False,False
3,Hanover,19,8,55.916257146338815,False,False,False,False,False,False
3,Hardin-Simmons,18,6,56.543684636927225,False,False,False,False,False,False
3,Hartford,10,16,48.73790704816395,False,False,False,False,False,False
3,Hartwick,6,18,43.85337660991983,False,False,False,False,False,False
3,Haverford,10,14,49.28728932546744,False,False,False,False,False,False
3,Heidelberg,3,22,41.78490890576462,False,False,False,False,False,False
3,Hendrix,8,17,44.68434944638771,False,False,False,False,False,False
3,Hilbert,2,21,37.063690697300906,False,False,False,False,False,False
3,Hiram,11,15,46.29378366562799,False,False,False,False,False,False
3,Hobart & Smith,3,22,42.781877954305216,False,False,False,False,False,False
3,Hollins,8,12,47.85488584551263,False,False,False,False,False,False
3,Hood,7,17,46.45059319959312,False,False,False,False,False,False
3,Hope,23,4,58.693107117249646,True,False,True,False,False,False
3,Houghton,17,9,51.22945442071704,False,False,False,False,False,False
3,Howard Payne,4,20,42.702430912667296,False,False,False,False,False,False
3,Hunter,21,5,53.45736447531319,True,False,True,False,False,False
3,Huntingdon,11,15,46.10878268437389,False,False,False,False,False,False
3,Husson,13,12,50.06214224541065,False,False,False,False,False,False
3,IL Tech,10,14,45.34195562625753,False,False,False,False,False,False
3,Illinois Wesleyan,26,1,65.31267939838858,True,False,True,False,True,True
3,Illinois Col,10,15,47.16735780339102,False,False,False,False,False,False
3,Immaculata,22,3,56.97338984742535,True,False,True,False,False,False
3,Ithaca,20,7,56.732563093340936,True,False,True,False,False,False
3,J&W RI,23,3,56.8471717940044,False,False,False,False,False,False
3,John Carroll,19,7,57.02925275352711,False,False,False,False,False,False
3,John Jay,12,15,46.1267301117036,False,False,False,False,False,False
3,Johns Hopkins,22,3,62.22967631731797,True,False,True,False,False,True
3,Juniata,10,15,48.35332197335768,False,False,False,False,False,False
3,Kalamazoo,9,16,45.984546940497935,False,False,False,False,False,False
3,Kean,13,14,49.75177550236627,False,False,False,False,False,False
3,Keene St.,13,14,49.94124782194586,False,False,False,False,False,False
3,Kenyon,1,22,36.93384059281501,False,False,False,False,False,False
3,Keuka,5,20,41.29524896928301,False,False,False,False,False,False
3,Keystone,13,10,46.18798912690884,False,False,False,False,False,False
3,King's PA,8,16,44.89925533748366,False,False,False,False,False,False
3,Knox,15,11,51.93263067431431,False,False,False,False,False,False
3,La Roche,17,6,52.42737415414962,False,False,False,False,False,False
3,La Verne,6,17,46.59232964129893,False,False,False,False,False,False
3,LaGrange,12,11,47.62136777469625,False,False,False,False,False,False
3,Lake Forest,4,21,42.172588157525354,False,False,False,False,False,False
3,Lakeland,12,14,46.9731506493492,False,False,False,False,False,False
3,Lancaster Bib,9,14,43.947438102161776,False,False,False,False,False,False
3,Lasell,10,15,47.10536724267354,False,False,False,False,False,False
3,Lawrence,19,8,53.289490638342535,False,False,False,False,False,False
3,LeTourneau,6,16,45.400886983815994,False,False,False,False,False,False
3,Lebanon Val,21,5,55.764872518848605,True,False,True,False,False,False
3,Lehman,11,15,44.06969890483989,False,False,False,False,False,False
3,Lesley,8,16,40.18049161907082,False,False,False,False,False,False
3,Lewis & Clark,5,14,46.28982348876549,False,False,False,False,False,False
3,Linfield,16,7,55.491145762972636,False,False,False,False,False,False
3,Loras,9,16,49.188819314091624,False,False,False,False,False,False
3,Luther,18,9,53.51525749598895,False,False,False,False,False,False
3,Lycoming,4,21,41.966866698674195,False,False,False,False,False,False
3,Lynchburg,10,14,49.54661694626174,False,False,False,False,False,False
3,Lyon,8,16,44.10652959586311,False,False,False,False,False,False
3,Mary Hardin-Baylor,18,7,58.10172149609853,False,True,True,False,False,False
3,MA Boston,10,16,48.041513003261315,False,False,False,False,False,False
3,MA Dartmouth,23,4,60.42171259374146,True,False,True,False,False,False
3,Macalester,12,13,51.31085781832068,False,False,False,False,False,False
3,Manchester,8,16,47.32082266125689,False,False,False,False,False,False
3,Manhattanville,20,8,52.253549312836455,False,False,False,False,False,False
3,Maranatha Bap,0,11,25.927929079824157,False,False,False,False,False,False
3,Marian WI,7,18,44.10162129907114,False,False,False,False,False,False
3,Marietta,15,11,53.48047899271698,False,False,False,False,False,False
3,Martin Luther,16,10,47.607087233906526,False,False,False,False,False,False
3,Mary Washington,10,17,50.29515857455913,False,False,False,False,False,False
3,Marymount,9,15,50.08297563317346,False,False,False,False,False,False
3,Maryville TN,11,15,46.22523933212333,False,False,False,False,False,False
3,Marywood,12,14,47.14055029792796,False,False,False,False,False,False
3,McDaniel,17,9,55.10256390652145,False,False,False,False,False,False
3,McMurry,20,4,58.9565455458676,False,True,True,False,False,False
3,ME Farmington,8,13,44.81983174842146,False,False,False,False,False,False
3,ME Maritime,21,5,56.774690999674284,False,False,False,False,False,False
3,ME Presque Isle,3,14,39.02066965332609,False,False,False,False,False,False
3,Medgar Evers,3,18,39.237712067417824,False,False,False,False,False,False
3,Merchant Marine,26,1,60.58305688388154,True,False,True,False,False,False
3,Meredith,7,15,43.851154426419605,False,False,False,False,False,False
3,Messiah,25,2,60.823127691716685,True,False,True,False,False,False
3,Methodist,14,10,49.39970387108507,False,False,False,False,False,False
3,Middlebury,15,10,56.320731066664585,False,False,False,False,False,False
3,Millikin,9,18,49.60771942122498,False,False,False,False,False,False
3,Millsaps,23,4,56.807541662325846,True,False,True,False,False,False
3,Milwaukee Eng,15,12,50.77377443591959,False,False,False,False,False,False
3,Misericordia,6,19,44.35623552569653,False,False,False,False,False,False
3,MIT,11,15,52.1191889510227,False,False,False,False,False,False
3,Mitchell,2,18,39.75645974495441,False,False,False,False,False,False
3,MN Morris,9,10,46.21974994468743,False,False,False,False,False,False
3,Monmouth IL,5,20,42.837707534306496,False,False,False,False,False,False
3,Montclair St.,23,4,57.41394066833677,True,False,True,False,False,False
3,Moravian,6,19,45.31986273222579,False,False,False,False,False,False
3,Morrisville St.,6,19,44.5378140641512,False,False,False,False,False,False
3,MS Women,8,17,43.80083528363495,False,False,False,False,False,False
3,Mt. Aloysius,15,10,49.29961042977225,False,False,False,False,False,False
3,Mt. Holyoke,4,21,40.37335611956942,False,False,False,False,False,False
3,Mt. Mary,6,11,39.13892501840793,False,False,False,False,False,False
3,Mt. St. Joseph,21,7,56.66044507481487,True,False,True,False,False,False
3,Mt. St. Mary,16,11,50.31185563359654,False,False,False,False,False,False
3,Mt. St. Vincent,15,12,48.936577148868444,False,False,False,False,False,False
3,Mt. Union,12,13,50.66348414480047,False,False,False,False,False,False
3,Muhlenberg,15,10,52.254130839164475,False,False,False,False,False,False
3,Muskingum,3,21,43.667827388356315,False,False,False,False,False,False
3,N Central IL,10,15,50.10401020143956,False,False,False,False,False,False
3,N Central MN,4,21,39.39648801222716,False,False,False,False,False,False
3,N England Col,10,15,45.01653374219166,False,False,False,False,False,False
3,Nazareth,20,7,54.72428963520275,False,False,False,False,False,False
3,NC Wesleyan,17,9,51.38804348459583,False,False,False,False,False,False
3,NE Wesleyan,2,21,41.72707634400189,False,False,False,False,False,False
3,Neumann,15,10,51.83223282043542,False,False,False,False,False,False
3,Nichols,13,12,50.00788744763095,False,False,False,False,False,False
3,New Jersey City,10,16,48.955125478533034,False,False,False,False,False,False
3,North Park,3,22,42.95837032850884,False,False,False,False,False,False
3,Northland,0,21,30.989969627036512,False,False,False,False,False,False
3,Northwestern MN,19,8,51.29293371602136,True,False,True,False,False,False
3,Norwich,10,14,46.30301624177434,False,False,False,False,False,False
3,Notre Dame MD,12,13,46.43192436425465,False,False,False,False,False,False
3,NVU-Johnson,2,18,35.151599367217585,False,False,False,False,False,False
3,NVU-Lyndon,8,14,41.94375729440248,False,False,False,False,False,False
3,NYU,25,0,68.60893602149744,True,False,True,True,True,True
3,Oberlin,14,12,51.92040674386616,False,False,False,False,False,False
3,Occidental,9,11,49.97911549590388,False,False,False,False,False,False
3,Oglethorpe,15,12,50.73127984862303,False,False,False,False,False,False
3,Ohio Northern,20,7,59.07010182317078,True,False,True,False,False,False
3,Ohio Wesleyan,25,2,62.789818089494325,True,False,True,False,False,True
3,Old Westbury,0,25,30.163845494059867,False,False,False,False,False,False
3,Olivet MI,5,20,43.47257693374541,False,False,False,False,False,False
3,Oswego St.,18,10,53.65569055194384,False,False,False,False,False,False
3,Otterbein,13,14,52.44088787769608,False,False,False,False,False,False
3,Pac Lutheran,6,15,47.61005732773318,False,False,False,False,False,False
3,Pacific,10,14,50.174944033888735,False,False,False,False,False,False
3,Peace,4,20,40.63618322722614,False,False,False,False,False,False
3,Penn Col Tech,13,11,47.51018829943438,False,False,False,False,False,False
3,Pfeiffer,9,10,46.70735778235302,False,False,False,False,False,False
3,Piedmont,18,8,52.837998326297615,False,False,False,False,False,False
3,Pitt-Bradford,3,17,39.421817913419915,False,False,False,False,False,False
3,Pitt-Greensburg,3,19,37.38127986906274,False,False,False,False,False,False
3,Plattsburgh St.,14,12,50.83748667066081,False,False,False,False,False,False
3,Plymouth St.,5,20,42.282260022382204,False,False,False,False,False,False
3,Pomona-Pitzer,14,13,51.661024686943044,False,False,False,False,False,False
3,Principia,13,12,48.76215782712212,False,False,False,False,False,False
3,PSU-Abington,16,8,50.162305471585704,False,False,False,False,False,False
3,PSU-Altoona,14,11,48.99137910446242,False,False,False,False,False,False
3,Penn State-Behrend,20,5,54.930169353863974,True,False,True,False,False,False
3,PSU-Berks,3,20,39.20302929181911,False,False,False,False,False,False
3,PSU-Harrisburg,18,9,51.83481584222331,False,False,False,False,False,False
3,Puget Sound,10,13,51.4006574476853,False,False,False,False,False,False
3,Purchase,5,20,39.682996682286266,False,False,False,False,False,False
3,Stockton,11,14,47.98297448162978,False,False,False,False,False,False
3,Ramapo,3,22,41.512276886354584,False,False,False,False,False,False
3,Randolph Col,10,14,49.5195122939229,False,False,False,False,False,False
3,Randolph-Macon,25,2,62.88321087926897,False,True,True,False,False,True
3,Redlands,14,13,52.17765379825614,False,False,False,False,False,False
3,Regis MA,6,19,44.09143541357411,False,False,False,False,False,False
3,Rensselaer,11,14,48.380495829590956,False,False,False,False,False,False
3,Rhodes,6,18,46.67382289368331,False,False,False,False,False,False
3,Rhode Island College,20,7,57.940113356383854,False,True,True,False,False,False
3,Ripon,23,4,58.07166076313048,True,False,True,False,False,False
3,Rivier,15,11,51.551429061334744,False,False,False,False,False,False
3,Roanoke,13,13,51.47227549021962,False,False,False,False,False,False
3,Rochester,12,13,54.629449905082964,False,False,False,False,False,False
3,Rochester Tech,15,12,52.27349955987093,False,False,False,False,False,False
3,Rockford,5,17,43.17712755493356,False,False,False,False,False,False
3,Roger Williams,19,9,56.65477760041204,False,False,False,False,False,False
3,Rose-Hulman,12,13,51.019921375935525,False,False,False,False,False,False
3,Rosemont,2,22,37.27244097602762,False,False,False,False,False,False
3,Rowan,17,9,52.9015461547988,False,False,False,False,False,False
3,Sage,11,15,47.861148154950804,False,False,False,False,False,False
3,Rutgers-Camden,8,16,44.97040424805498,False,False,False,False,False,False
3,Rutgers-Newark,3,22,39.67263229564212,False,False,False,False,False,False
3,S Maine,17,10,53.39947306550106,False,False,False,False,False,False
3,S Virginia,26,2,60.029317972738866,True,False,True,False,False,False
3,Salem MA,16,13,51.32049164081092,False,False,False,False,False,False
3,Salem NC,1,19,35.52249435364225,False,False,False,False,False,False
3,Salisbury,11,14,49.96281718158698,False,False,False,False,False,False
3,Salve Regina,15,11,53.26383542064901,False,False,False,False,False,False
3,Sarah Lawrence,6,20,41.27592617642228,False,False,False,False,False,False
3,Schreiner,5,17,45.769228053827646,False,False,False,False,False,False
3,Scranton,26,1,66.81936893507715,True,False,True,True,True,True
3,Sewanee,11,15,47.73760517263053,False,False,False,False,False,False
3,Shenandoah,18,10,55.19461783689147,False,False,False,False,False,False
3,Simpson (Iowa),14,11,52.701234950582304,False,False,False,False,False,False
3,Skidmore,15,12,52.84771843939331,False,False,False,False,False,False
3,Smith,26,2,63.37470364407195,True,False,True,False,False,True
3,Spalding,10,16,45.56659397464486,False,False,False,False,False,False
3,Springfield,15,11,55.234386345387605,False,False,False,False,False,False
3,St. Benedict,17,10,54.832672243372365,False,False,False,False,False,False
3,St. Catherine,13,12,52.32505107373019,False,False,False,False,False,False
3,St. Elizabeth,13,12,47.023162612951275,False,False,False,False,False,False
3,St. John Fisher,19,8,55.45308398692036,False,False,False,False,False,False
3,St. Joseph CT,17,9,53.48650817723802,False,False,False,False,False,False
3,St. Joseph's LI,17,10,50.71528860238179,False,False,False,False,False,False
3,St. Joseph's ME,21,6,56.64259767155155,True,False,True,False,False,False
3,St. Joseph's NY,9,16,44.31487870301978,False,False,False,False,False,False
3,St. Lawrence,16,10,52.52679807071796,False,False,False,False,False,False
3,St. Mary's IN,6,18,45.23956268084361,False,False,False,False,False,False
3,St. Mary's MD,20,8,50.908224259123045,False,False,False,False,False,False
3,St. Mary's MN,13,12,51.84808967852344,False,False,False,False,False,False
3,St. Norbert,23,4,58.042744896612405,True,False,True,False,False,False
3,St. Olaf,7,18,46.09562266596921,False,False,False,False,False,False
3,St. Scholastica,12,13,50.64715502833579,False,False,False,False,False,False
3,St. Thomas TX,15,8,53.67551195256508,False,False,False,False,False,False
3,St. Vincent,13,13,48.51362411019807,False,False,False,False,False,False
3,Stevens,17,9,52.89537256501526,False,False,False,False,False,False
3,Stevenson,9,16,48.16508584871647,False,False,False,False,False,False
3,Suffolk,13,13,51.265786230222936,False,False,False,False,False,False
3,SUNY Canton,15,11,51.016089957744846,False,False,False,False,False,False
3,SUNY Cobleskill,24,4,55.82189766727129,True,False,True,False,False,False
3,SUNY Delhi,0,22,28.120948414670586,False,False,False,False,False,False
3,SUNY Fredonia,8,15,46.314179863519556,False,False,False,False,False,False
3,SUNY New Paltz,16,10,53.433939543086645,False,False,False,False,False,False
3,SUNY Oneonta,11,15,48.907533627150684,False,False,False,False,False,False
3,SUNY Potsdam,9,15,46.98376585797715,False,False,False,False,False,False
3,SUNYIT,6,19,44.232748285961954,False,False,False,False,False,False
3,Susquehanna,15,11,52.50883224745531,False,False,False,False,False,False
3,SW Univ TX,7,17,46.3253908403585,False,False,False,False,False,False
3,Swarthmore,8,16,48.27332552481303,False,False,False,False,False,False
3,Thiel,0,24,29.739418505621696,False,False,False,False,False,False
3,Thomas ME,7,16,43.66614636534579,False,False,False,False,False,False
3,Transylvania,21,6,57.68794503362766,False,False,False,False,False,False
3,Trine,23,3,61.14823629057402,False,True,True,False,False,False
3,Trinity (Conn),19,8,59.7587373039302,False,True,True,False,False,False
3,Trinity DC,0,10,26.75226630531516,False,False,False,False,False,False
3,Trinity (Texas),13,12,52.77495927286029,False,False,False,False,False,False
3,Tufts,15,10,59.01707307637522,False,True,True,False,False,False
3,TX Lutheran,22,5,58.58264879634978,False,True,True,False,False,False
3,U New England,15,12,52.96943315967609,False,False,False,False,False,False
3,UC Santa Cruz,5,13,47.266236246878215,False,False,False,False,False,False
3,Union NY,13,12,50.417459954644166,False,False,False,False,False,False
3,Univ Ozarks,13,12,49.992432174404975,False,False,False,False,False,False
3,Ursinus,15,10,53.27136732163971,False,False,False,False,False,False
3,Utica,4,21,41.71748608691426,False,False,False,False,False,False
3,VA Wesleyan,4,19,42.72003790378776,False,False,False,False,False,False
3,Valley Forge,3,18,37.888063992902424,False,False,False,False,False,False
3,Vassar,20,7,56.180834782400126,False,False,False,False,False,False
3,Western Connecticut,5,20,43.57557839908007,False,False,False,False,False,False
3,W New England,23,3,60.045801971608434,False,True,True,False,False,False
3,Warren Wilson,2,14,40.12201844446745,False,False,False,False,False,False
3,Wartburg,25,2,61.18814934353794,True,False,True,False,False,False
3,Washington & Jefferson,22,4,57.82864869309515,True,False,True,False,False,False
3,Washington & Lee,25,3,61.625071701285975,True,False,True,False,False,False
3,Washington MD,17,10,54.197434046617296,False,False,False,False,False,False
3,WashU,16,9,57.328723332074794,False,False,False,False,False,False
3,Waynesburg,13,11,47.70110954000041,False,False,False,False,False,False
3,Webster,25,2,58.53844275504852,True,False,True,False,False,False
3,Wellesley,8,16,46.05826349369013,False,False,False,False,False,False
3,Wentworth Tech,2,23,39.4943372674253,False,False,False,False,False,False
3,Wesleyan CT,8,16,50.865169532765684,False,False,False,False,False,False
3,Wesleyan GA,0,18,30.78961764268922,False,False,False,False,False,False
3,Westfield St.,16,10,52.17844019147832,False,False,False,False,False,False
3,Westminster MO,20,6,54.45679885140416,False,False,False,False,False,False
3,Westminster PA,4,21,40.29412007621069,False,False,False,False,False,False
3,Wheaton (IL),15,12,54.20620104772552,False,False,False,False,False,False
3,Wheaton MA,7,18,47.5539204767793,False,False,False,False,False,False
3,Whitman,26,0,65.35365236863024,True,False,True,False,True,True
3,Whittier,18,5,55.90977397637855,False,False,False,False,False,False
3,Whitworth,7,17,47.23998372099041,False,False,False,False,False,False
3,UW-Eau Claire,8,17,51.7883610678339,False,False,False,False,False,False
3,UW-La Crosse,16,11,57.93610257155795,False,True,True,False,False,False
3,Wisconsin Lutheran,20,8,55.34923432619487,False,False,False,False,False,False
3,UW-Oshkosh,23,4,63.43932242991709,False,True,True,False,True,True
3,UW-Platteville,8,17,51.5084599034023,False,False,False,False,False,False
3,UW-River Falls,14,12,55.74660788962607,False,False,False,False,False,False
3,UW-Stevens Point,18,8,58.043018976750325,False,True,True,False,False,False
3,UW-Stout,21,6,62.36918622080146,True,False,True,False,False,True
3,UW-Superior,16,10,49.86307254216905,False,False,False,False,False,False
3,UW-Whitewater,20,7,60.13631798012029,False,True,True,False,False,False
3,Widener,17,9,54.936233127731576,False,False,False,False,False,False
3,Wilkes,0,25,33.573479640019734,False,False,False,False,False,False
3,Willamette,8,16,48.80413201765063,False,False,False,False,False,False
3,Williams,14,11,56.18291972962209,False,False,False,False,False,False
3,Wilmington OH,7,18,47.99146568122133,False,False,False,False,False,False
3,Wilson,8,16,42.867061866199975,False,False,False,False,False,False
3,Wittenberg,17,10,53.453259502678975,False,False,False,False,False,False
3,Wm Paterson,19,8,54.04080099095553,False,False,False,False,False,False
3,Wooster,5,18,42.451171548844805,False,False,False,False,False,False
3,Worcester St,9,17,47.50943123283966,False,False,False,False,False,False
3,WPI,12,14,51.39961088618066,False,False,False,False,False,False
3,Yeshiva,4,19,40.338688952266196,False,False,False,False,False,False
3,York NY,3,17,37.70489179013007,False,False,False,False,False,False
3,York PA,16,10,53.058106947680656,False,False,False,False,False,False
4,Adrian,7,18,46.28997277611763,False,False,False,False,False,False
4,Agnes Scott,3,19,38.607225685038074,False,False,False,False,False,False
4,Albertus Magnus,17,9,53.97196950362912,False,False,False,False,False,False
4,Albion,12,15,49.91839525534549,False,False,False,False,False,False
4,Albright,13,12,50.96742183532288,False,False,False,False,False,False
4,Alfred,13,13,49.15226573231993,False,False,False,False,False,False
4,Alfred St.,6,18,41.00710928095709,False,False,False,False,False,False
4,Allegheny,18,7,53.425736130056016,False,False,False,False,False,False
4,Alma,10,16,48.32224713987371,False,False,False,False,False,False
4,Alvernia,12,12,50.428472202220945,False,False,False,False,False,False
4,Alverno,1,23,34.88341704176564,False,False,False,False,False,False
4,Amherst,21,6,61.336060015217605,True,False,True,False,False,False
4,Anderson IN,14,13,51.35886276760654,False,False,False,False,False,False
4,Anna Maria,14,11,49.781173836386806,False,False,False,False,False,False
4,Arcadia,17,9,52.96818404500084,False,False,False,False,False,False
4,Asbury,17,9,51.355290899178975,False,False,False,False,False,False
4,Augsburg,3,21,43.13351915729407,False,False,False,False,False,False
4,Augustana,10,15,49.834697425117405,False,False,False,False,False,False
4,Aurora,15,8,51.38972204206008,False,False,False,False,False,False
4,Austin Col,9,14,46.691287415460515,False,False,False,False,False,False
4,Averett,3,20,42.8475711949275,False,False,False,False,False,False
4,Babson,18,10,56.5590922555719,False,False,False,False,False,False
4,Baldwin Wallace,26,1,65.34557324935658,True,False,True,False,True,True
4,Bard,1,23,37.21012251248118,False,False,False,False,False,False
4,Baruch,14,11,48.295548440483806,False,False,False,False,False,False
4,Bates,16,8,58.838544332464004,False,True,True,False,False,False
4,Belhaven MS,18,9,51.531083269033395,True,False,True,False,False,False
4,Beloit,3,22,40.2138015510387,False,False,False,False,False,False
4,Benedictine IL,15,12,49.683986064834286,False,False,False,False,False,False
4,Berea,14,12,52.000035311713525,False,False,False,False,False,False
4,Berry,18,8,53.48364466976321,False,False,False,False,False,False
4,Bethany Luth,11,15,46.40968592086961,False,False,False,False,False,False
4,Bethany WV,12,13,47.76225990279486,False,False,False,False,False,False
4,Bethel,21,5,61.191021702980926,False,True,True,False,False,False
4,Blackburn,1,21,32.453453140303516,False,False,False,False,False,False
4,Bluffton,10,15,48.31120943864266,False,False,False,False,False,False
4,Bowdoin,26,1,67.36753829306822,False,True,True,True,True,True
